Record_ID,Tortoise_ID,Tortoise_No,Sample_Date,ELISA_Date,Mag_A405,Mag_Titer,Mag_Result,Mtest_A405,Mtest_Titer,Mtest_Result,Comments,Mag_UseResult,Mtest_UseResult,DataProofed
4048,BS636,636,9/18/2015,12/17/2015,0.043,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4049,BS638,638,9/18/2015,12/17/2015,0.031,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4050,BS639,639,9/20/2015,12/17/2015,0.0735,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4051,BS640,640,9/17/2015,12/17/2015,0.0195,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4052,BS641,641,9/21/2015,12/17/2015,0.0535,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4053,BS642,642,9/17/2015,12/17/2015,0.045,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4054,BS643,643,9/23/2015,12/17/2015,0.005,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4055,BS644,644,9/18/2015,12/17/2015,0.045,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4056,BS645,645,10/2/2015,12/17/2015,0.064,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4057,BS646,646,9/16/2015,12/16/2015,0.174,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4058,BS647,647,9/23/2015,12/17/2015,0.0475,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4059,BS648,648,9/18/2015,12/17/2015,0.0675,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4060,BS649,649,9/23/2015,12/17/2015,0.0265,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4061,BS650,650,9/18/2015,12/17/2015,0.0415,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4062,BS651,651,9/16/2015,12/16/2015,0.011,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4063,BS654,654,9/23/2015,12/17/2015,0.0445,<32,Negative,,,,M.agas retest for all of fall 2015,1,0,1
4064,BS01,1,5/15/2016,5/31/2016,0.0725,<32,Negative,0.078,<32,Negative,,0,1,1
4065,BS25,25,5/15/2016,5/31/2016,0.053,<32,Negative,0.042,<32,Negative,,0,1,1
4066,BS37,37,5/15/2016,5/31/2016,0.1165,32,Suspect,0.1415,<32,Negative,,0,1,1
4067,BS41,41,5/15/2016,5/31/2016,0.102,<32,Negative,0.0835,<32,Negative,,0,1,1
4070,BS58,58,5/15/2016,5/31/2016,0.2425,64,Positive,0.234,32,Suspect,,0,1,1
4072,BS68,68,5/15/2016,5/31/2016,0.0615,<32,Negative,0.061,<32,Negative,,0,1,1
4073,BS84,84,5/15/2016,5/31/2016,0.1425,32,Suspect,0.0755,<32,Negative,,0,1,1
4074,BS88,88,5/15/2016,5/31/2016,0.1005,<32,Negative,0.0785,<32,Negative,,0,1,1
4075,BS94,94,5/15/2016,5/31/2016,0.057,<32,Negative,0.072,<32,Negative,,0,1,1
4076,BS96,96,5/15/2016,5/31/2016,0.0625,<32,Negative,0.0595,<32,Negative,,0,1,1
4077,BS105,105,5/15/2016,5/31/2016,0.1005,<32,Negative,0.093,<32,Negative,,0,1,1
4079,BS107,107,5/15/2016,5/31/2016,0.152,32,Suspect,0.1555,<32,Negative,,0,1,1
4080,BS109,109,5/15/2016,5/31/2016,0.0055,<32,Negative,0.0075,<32,Negative,,0,1,1
4081,BS141,141,5/15/2016,5/31/2016,0.045,<32,Negative,0.0425,<32,Negative,,0,1,1
4082,BS157,157,5/15/2016,5/31/2016,0.171,64,Positive,0.148,<32,Negative,,0,1,1
4083,BS172,172,5/15/2016,5/31/2016,0.0715,<32,Negative,0.1065,<32,Negative,,0,1,1
4084,BS173,173,5/15/2016,5/31/2016,0.103,<32,Negative,0.166,<32,Negative,,0,1,1
4086,BS177,177,5/15/2016,5/31/2016,0.0615,<32,Negative,0.1145,<32,Negative,,0,1,1
4089,BS230,230,5/15/2016,5/31/2016,0.1115,<32,Negative,0.0935,<32,Negative,,0,1,1
4090,BS239,239,5/15/2016,5/31/2016,0.1785,64,Positive,0.2935,64,Suspect,,0,1,1
4091,BS242,242,5/15/2016,5/31/2016,0.1295,32,Suspect,0.2495,32,Suspect,,0,1,1
4092,BS321,321,5/15/2016,5/31/2016,0.0275,<32,Negative,0.15,<32,Negative,,0,1,1
4093,BS342,342,5/15/2016,5/31/2016,0.0705,<32,Negative,0.1755,<32,Negative,,0,1,1
4094,BS354,354,5/15/2016,5/31/2016,0.069,<32,Negative,0.1595,<32,Negative,,0,1,1
4105,BS05,5,5/16/2016,5/31/2016,1.135,256,Positive,1.219,256,Positive,,0,1,1
4107,BS23,23,5/16/2016,5/31/2016,0.1865,64,Positive,0.2905,<32,Negative,,0,1,1
4108,BS30,30,5/16/2016,5/31/2016,0.0535,<32,Negative,0.203,<32,Negative,,0,1,1
4109,BS32,32,5/16/2016,5/31/2016,0.0925,<32,Negative,0.23,<32,Negative,,0,1,1
4110,BS33,33,5/16/2016,5/31/2016,0.085,<32,Negative,0.1165,<32,Negative,,0,1,1
4113,BS61,61,5/16/2016,5/31/2016,0.094,<32,Negative,0.258,32,Suspect,,0,1,1
4114,BS66,66,5/16/2016,5/31/2016,0.133,32,Suspect,0.328,64,Suspect,,0,1,1
4116,BS77,77,5/16/2016,5/31/2016,0.1105,<32,Negative,0.244,32,Suspect,,0,1,1
4118,BS148,148,5/16/2016,5/31/2016,0.051,<32,Negative,0.0635,<32,Negative,,0,1,1
4119,BS158,158,5/16/2016,5/31/2016,0.041,<32,Negative,0.204,<32,Negative,,0,1,1
4120,BS161,161,5/16/2016,5/31/2016,0.099,<32,Negative,0.2555,32,Suspect,,0,1,1
4121,BS162,162,5/16/2016,5/31/2016,0.096,<32,Negative,0.2555,32,Suspect,,0,1,1
4122,BS179,179,5/16/2016,5/31/2016,0.0555,<32,Negative,0.1955,<32,Negative,,0,1,1
4123,BS186,186,5/16/2016,5/31/2016,0.179,32,Suspect,0.187,<32,Negative,,0,1,1
4126,BS217,217,5/16/2016,5/31/2016,0.0515,<32,Negative,0.056,<32,Negative,,0,1,1
4127,BS245,245,5/16/2016,5/31/2016,0.0235,<32,Negative,0.0425,<32,Negative,,0,1,1
4128,BS265,265,5/16/2016,5/31/2016,0.044,<32,Negative,0.0535,<32,Negative,,0,1,1
4130,BS290,290,5/16/2016,5/31/2016,0.1275,32,Suspect,0.1555,<32,Negative,,0,1,1
4131,BS291,291,5/16/2016,5/31/2016,0.1145,32,Suspect,0.145,<32,Negative,,0,1,1
4132,BS293,293,5/16/2016,5/31/2016,0.111,32,Suspect,0.1395,<32,Negative,,0,1,1
4133,BS294,294,5/16/2016,5/31/2016,0.3485,128,Positive,0.319,64,Suspect,,0,1,1
4134,BS310,310,5/16/2016,5/31/2016,0.1265,32,Suspect,0.1175,<32,Negative,,0,1,1
4135,BS317,317,5/16/2016,5/31/2016,0.023,<32,Negative,0.027,<32,Negative,,0,1,1
4136,BS320,320,5/16/2016,5/31/2016,0.0615,<32,Negative,0.074,<32,Negative,,0,1,1
4137,BS323,323,5/16/2016,5/31/2016,0.128,32,Suspect,0.16,<32,Negative,,0,1,1
4138,BS324,324,5/16/2016,5/31/2016,0.0165,<32,Negative,0.0425,<32,Negative,,0,1,1
4139,BS339,339,5/16/2016,5/31/2016,0.0175,<32,Negative,0.029,<32,Negative,,0,1,1
4140,BS345,345,5/16/2016,5/31/2016,0.046,<32,Negative,0.051,<32,Negative,,0,1,1
4152,BS29,29,5/17/2016,5/31/2016,0.0175,<32,Negative,0.023,<32,Negative,,0,1,1
4153,BS50,50,5/17/2016,5/31/2016,0.051,<32,Negative,0.077,<32,Negative,,0,1,1
4154,BS57,57,5/17/2016,5/31/2016,0.1215,32,Suspect,0.1385,<32,Negative,,0,1,1
4155,BS62,62,5/17/2016,5/31/2016,0.1715,32,Suspect,0.128,<32,Negative,,0,1,1
4156,BS64,64,5/17/2016,5/31/2016,0.1045,32,Suspect,0.256,32,Suspect,,0,1,1
4157,BS71,71,5/17/2016,5/31/2016,0.0455,<32,Negative,0.0665,<32,Negative,,0,1,1
4158,BS110,110,5/17/2016,5/31/2016,0.064,<32,Negative,0.073,<32,Negative,,0,1,1
4159,BS120,120,5/17/2016,5/31/2016,0.1445,<32,Negative,0.1645,<32,Negative,,0,1,1
4161,BS124,124,5/17/2016,5/31/2016,0.0615,<32,Negative,0.072,<32,Negative,,0,1,1
4162,BS125,125,5/17/2016,5/31/2016,0.0405,<32,Negative,0.0625,<32,Negative,,0,1,1
4163,BS127,127,5/17/2016,5/31/2016,0.1885,<32,Negative,0.25,32,Suspect,,0,1,1
4164,BS135,135,5/17/2016,5/31/2016,0.0475,<32,Negative,0.057,<32,Negative,,0,1,1
4165,BS142,142,5/17/2016,5/31/2016,0.149,<32,Negative,0.171,<32,Negative,,0,1,1
4166,BS145,145,5/17/2016,5/31/2016,0.0395,<32,Negative,0.057,<32,Negative,,0,1,1
4167,BS151,151,5/17/2016,5/31/2016,0.1155,<32,Negative,0.1425,<32,Negative,,0,1,1
4168,BS154,154,5/17/2016,5/31/2016,0.1195,<32,Negative,0.1375,<32,Negative,,0,1,1
4169,BS165,165,5/17/2016,5/31/2016,0.1425,32,Suspect,0.127,<32,Negative,,0,1,1
4171,BS223,223,5/17/2016,5/31/2016,0.2125,64,Positive,0.2995,64,Suspect,,0,1,1
4172,BS246,246,5/17/2016,5/31/2016,0.0945,<32,Negative,0.142,<32,Negative,,0,1,1
4174,BS257,257,5/17/2016,5/31/2016,0.304,128,Positive,0.193,<32,Negative,,0,1,1
4177,BS275,275,5/17/2016,5/31/2016,0.218,64,Positive,0.236,32,Suspect,,0,1,1
4180,BS549,549,5/17/2016,5/31/2016,0.059,<32,Negative,0.033,<32,Negative,,0,1,1
4181,BS554,554,5/17/2016,5/31/2016,0.275,128,Positive,0.1325,<32,Negative,,0,1,1
4182,BS641,641,5/17/2016,5/31/2016,0.099,<32,Negative,0.0795,<32,Negative,,0,1,1
4183,BS646,646,5/17/2016,5/31/2016,0.146,32,Suspect,0.1305,<32,Negative,,0,1,1
4193,BS02,2,5/18/2016,5/31/2016,0.1755,64,Positive,0.1505,<32,Negative,,0,1,1
4194,BS08,8,5/18/2016,5/31/2016,0.1315,32,Suspect,0.1435,<32,Negative,,0,1,1
4195,BS09,9,5/18/2016,5/31/2016,0.096,<32,Negative,0.078,<32,Negative,,0,1,1
4196,BS15,15,5/18/2016,5/31/2016,0.1915,64,Positive,0.1235,<32,Negative,,0,1,1
4197,BS21,21,5/18/2016,5/31/2016,0.2005,64,Positive,0.1495,<32,Negative,,0,1,1
4198,BS28,28,5/18/2016,5/31/2016,0.122,<32,Negative,0.1215,<32,Negative,,0,1,1
4199,BS47,47,5/18/2016,5/31/2016,0.048,<32,Negative,0.053,<32,Negative,,0,1,1
4200,BS49,49,5/18/2016,5/31/2016,0.058,<32,Negative,0.057,<32,Negative,,0,1,1
4201,BS55,55,5/18/2016,5/31/2016,0.129,32,Suspect,0.1605,<32,Negative,,0,1,1
4202,BS76,76,5/18/2016,5/31/2016,0.0875,<32,Negative,0.0865,<32,Negative,,0,1,1
4203,BS80,80,5/18/2016,5/31/2016,0.223,64,Positive,0.2185,32,Suspect,,0,1,1
4204,BS89,89,5/18/2016,5/31/2016,0.096,<32,Negative,0.0545,<32,Negative,,0,1,1
4205,BS90,90,5/18/2016,5/31/2016,0.1115,<32,Negative,0.092,<32,Negative,,0,1,1
4206,BS97,97,5/18/2016,5/31/2016,0.28,128,Positive,0.2135,32,Suspect,,0,1,1
4207,BS99,99,5/18/2016,5/31/2016,0.1755,64,Positive,0.178,<32,Negative,,0,1,1
4208,BS111,111,5/18/2016,5/31/2016,0.211,64,Positive,0.244,32,Suspect,,0,1,1
4210,BS137,137,5/18/2016,5/31/2016,0.1325,32,Suspect,0.1045,<32,Negative,,0,1,1
4211,BS140,140,5/18/2016,5/31/2016,0.108,<32,Negative,0.099,<32,Negative,,0,1,1
4212,BS159,159,5/18/2016,6/22/2016,0.067,<32,Negative,0.0795,<32,Negative,,0,1,1
4213,BS160,160,5/18/2016,6/22/2016,0.065,<32,Negative,0.104,32,Suspect,,0,1,1
4214,BS171,171,5/18/2016,6/22/2016,0.0375,<32,Negative,0.2175,<32,Negative,,0,1,1
4215,BS176,176,5/18/2016,6/22/2016,0.0255,<32,Negative,0.029,<32,Negative,,0,1,1
4217,BS248,248,5/18/2016,6/22/2016,0.057,<32,Negative,0.132,<32,Negative,,0,1,1
4224,BS316,316,5/18/2016,6/22/2016,0.04,<32,Negative,0.1555,<32,Negative,,0,1,1
4225,BS328,328,5/18/2016,6/22/2016,0.0215,<32,Negative,0.043,32,Suspect,,0,1,1
4226,BS631,631,5/18/2016,6/22/2016,0.075,<32,Negative,0.2755,<32,Negative,,0,1,1
4227,BS640,640,5/18/2016,6/22/2016,0.0485,<32,Negative,0.182,<32,Negative,,0,1,1
4230,BS13,13,5/19/2016,6/22/2016,-0.0265,<32,Negative,0.018,<32,Negative,,0,1,1
4231,BS46,46,5/19/2016,6/22/2016,0.047,<32,Negative,0.109,<32,Negative,,0,1,1
4232,BS65,65,5/19/2016,6/22/2016,0.064,<32,Negative,0.0325,<32,Negative,,0,1,1
4233,BS70,70,5/19/2016,6/22/2016,0.137,32,Suspect,0.154,<32,Negative,,0,1,1
4234,BS74,74,5/19/2016,6/22/2016,0.0585,<32,Negative,0.1355,32,Suspect,,0,1,1
4235,BS95,95,5/19/2016,6/22/2016,0.0295,<32,Negative,0.209,<32,Negative,,0,1,1
4236,BS113,113,5/19/2016,6/22/2016,-0.009,<32,Negative,0.161,32,Suspect,,0,1,1
4237,BS126,126,5/19/2016,6/22/2016,0.0415,<32,Negative,0.169,<32,Negative,,0,1,1
4238,BS128,128,5/19/2016,6/22/2016,-0.01,<32,Negative,0.08,32,Suspect,,0,1,1
4239,BS136,136,5/19/2016,6/22/2016,0.192,32,Suspect,0.1885,<32,Negative,,0,1,1
4240,BS138,138,5/19/2016,6/22/2016,0.0975,32,Suspect,0.141,<32,Negative,,0,1,1
4241,BS146,146,5/19/2016,6/22/2016,0.0465,<32,Negative,0.076,32,Suspect,,0,1,1
4242,BS147,147,5/19/2016,6/22/2016,0.006,<32,Negative,0.178,<32,Negative,,0,1,1
4243,BS153,153,5/19/2016,6/22/2016,0.064,<32,Negative,0.134,<32,Negative,,0,1,1
4244,BS155,155,5/19/2016,6/22/2016,0.0175,<32,Negative,0.13,<32,Negative,,0,1,1
4245,BS164,164,5/19/2016,6/22/2016,0.031,<32,Negative,0.081,<32,Negative,,0,1,1
4246,BS166,166,5/19/2016,6/22/2016,0.0395,<32,Negative,0.0405,<32,Negative,,0,1,1
4247,BS170,170,5/19/2016,6/22/2016,0.0175,<32,Negative,0.0495,<32,Negative,,0,1,1
4252,BS289,289,5/19/2016,6/22/2016,0.115,32,Suspect,0.0895,<32,Negative,,0,1,1
4256,BS597,597,5/19/2016,6/22/2016,0.1155,32,Suspect,0.104,<32,Negative,,0,1,1
4257,BS615,615,5/19/2016,6/22/2016,0.2,32,Suspect,0.2175,32,Suspect,,0,1,1
4258,BS621,621,5/19/2016,6/22/2016,0.041,<32,Negative,0.029,<32,Negative,,0,1,1
4259,BS651,651,5/19/2016,6/22/2016,0.017,<32,Negative,0.0145,<32,Negative,,0,1,1
4261,BS45,45,5/20/2016,6/22/2016,0.127,32,Suspect,0.132,<32,Negative,,0,1,1
4262,BS52,52,5/20/2016,6/22/2016,0.0215,<32,Negative,0.0125,<32,Negative,,0,1,1
4263,BS56,56,5/20/2016,6/22/2016,0.0435,<32,Negative,0.0345,<32,Negative,,0,1,1
4264,BS69,69,5/20/2016,6/22/2016,0.113,<32,Negative,0.11,<32,Negative,,0,1,1
4265,BS78,78,5/20/2016,6/22/2016,0.102,<32,Negative,0.1,<32,Negative,,0,1,1
4266,BS79,79,5/20/2016,6/22/2016,0.091,<32,Negative,0.102,<32,Negative,,0,1,1
4267,BS86,86,5/20/2016,6/22/2016,0.0605,<32,Negative,0.0585,<32,Negative,,0,1,1
4268,BS91,91,5/20/2016,6/22/2016,0.1715,32,Suspect,0.1555,32,Suspect,,0,1,1
4269,BS92,92,5/20/2016,6/22/2016,0.0365,<32,Negative,0.043,<32,Negative,,0,1,1
4270,BS93,93,5/20/2016,6/22/2016,0.2925,64,Positive,0.2755,64,Suspect,,0,1,1
4271,BS102,102,5/20/2016,6/22/2016,0.1755,<32,Negative,0.182,32,Suspect,,0,1,1
4272,BS108,108,5/20/2016,6/22/2016,0.028,<32,Negative,0.018,<32,Negative,,0,1,1
4273,BS130,130,5/20/2016,6/22/2016,0.1105,<32,Negative,0.109,<32,Negative,,0,1,1
4274,BS131,131,5/20/2016,6/22/2016,0.063,<32,Negative,0.0325,<32,Negative,,0,1,1
4275,BS132,132,5/20/2016,6/22/2016,0.1695,32,Suspect,0.154,<32,Negative,,0,1,1
4276,BS156,156,5/20/2016,6/22/2016,0.147,32,Suspect,0.1355,<32,Negative,,0,1,1
4279,BS220,220,5/20/2016,6/22/2016,0.158,32,Suspect,0.161,32,Suspect,,0,1,1
4284,BS552,552,5/20/2016,6/22/2016,0.0995,<32,Negative,0.076,<32,Negative,,0,1,1
4285,BS613,613,5/20/2016,6/22/2016,0.18,32,Suspect,0.178,32,Suspect,,0,1,1
4286,BS616,616,5/20/2016,6/22/2016,0.145,32,Suspect,0.134,<32,Negative,,0,1,1
4287,BS620,620,5/20/2016,6/22/2016,0.139,32,Suspect,0.13,<32,Negative,,0,1,1
4293,BS149,149,5/22/2016,6/22/2016,0.09,<32,Negative,0.108,<32,Negative,,0,1,1
4300,BS335,335,5/22/2016,6/22/2016,0.008,<32,Negative,0.022,<32,Negative,,0,1,1
4301,BS519,519,5/22/2016,6/22/2016,0.129,32,Suspect,0.1455,32,Suspect,,0,1,1
4302,BS522,522,5/22/2016,6/22/2016,-0.0155,<32,Negative,-0.0025,<32,Negative,,0,1,1
4303,BS537,537,5/22/2016,6/22/2016,0.0265,<32,Negative,0.039,<32,Negative,,0,1,1
4304,BS539,539,5/22/2016,6/22/2016,0.0175,<32,Negative,0.03,<32,Negative,,0,1,1
4305,BS550,550,5/22/2016,6/22/2016,0.01,<32,Negative,0.018,<32,Negative,,0,1,1
4306,BS551,551,5/22/2016,6/27/2016,-0.006,<32,Negative,-0.0015,<32,Negative,,0,1,1
4307,BS556,556,5/22/2016,6/27/2016,0.145,<32,Negative,0.077,<32,Negative,,0,1,1
4308,BS559,559,5/22/2016,6/27/2016,0.05,<32,Negative,0.0205,<32,Negative,,0,1,1
4309,BS561,561,5/22/2016,6/27/2016,0.046,<32,Negative,0.0195,<32,Negative,,0,1,1
4310,BS563,563,5/22/2016,6/27/2016,0.216,64,Positive,0.136,<32,Negative,,0,1,1
4311,BS565,565,5/22/2016,6/27/2016,-0.0025,<32,Negative,0.01,<32,Negative,,0,1,1
4312,BS566,566,5/22/2016,6/27/2016,0.0665,<32,Negative,0.0265,<32,Negative,,0,1,1
4313,BS571,571,5/22/2016,6/27/2016,0.0755,<32,Negative,0.043,<32,Negative,,0,1,1
4314,BS579,579,5/22/2016,6/27/2016,0.2105,64,Positive,0.1275,<32,Negative,,0,1,1
4315,BS588,588,5/22/2016,6/27/2016,0.051,<32,Negative,0.0375,<32,Negative,,0,1,1
4316,BS611,611,5/22/2016,6/27/2016,0.0895,<32,Negative,0.0695,<32,Negative,,0,1,1
4317,BS619,619,5/22/2016,6/27/2016,0.081,<32,Negative,0.051,<32,Negative,,0,1,1
4318,BS647,647,5/22/2016,6/27/2016,0.047,<32,Negative,0.0255,<32,Negative,,0,1,1
4319,BS649,649,5/22/2016,6/27/2016,0.076,<32,Negative,0.025,<32,Negative,,0,1,1
4326,BS16,16,5/23/2016,6/27/2016,0.185,<32,Negative,0.134,<32,Negative,,0,1,1
4327,BS22,22,5/23/2016,6/27/2016,0.1085,<32,Negative,0.1175,<32,Negative,,0,1,1
4329,BS100,100,5/23/2016,6/27/2016,0.0435,<32,Negative,0.039,<32,Negative,,0,1,1
4334,BS327,327,5/23/2016,6/27/2016,0.04,<32,Negative,0.0335,<32,Negative,,0,1,1
4335,BS517,517,5/23/2016,6/27/2016,0.032,<32,Negative,0.035,<32,Negative,,0,1,1
4336,BS531,531,5/23/2016,6/27/2016,0.0385,<32,Negative,0.039,<32,Negative,,0,1,1
4337,BS534,534,5/23/2016,6/27/2016,0.0425,<32,Negative,0.038,<32,Negative,,0,1,1
4338,BS535,535,5/23/2016,6/27/2016,0.1555,<32,Negative,0.099,<32,Negative,,0,1,1
4339,BS545,545,5/23/2016,6/27/2016,0.117,<32,Negative,0.0485,<32,Negative,,0,1,1
4340,BS548,548,5/23/2016,6/27/2016,0.025,<32,Negative,0.0155,<32,Negative,,0,1,1
4341,BS553,553,5/23/2016,6/27/2016,0.1085,<32,Negative,0.0555,<32,Negative,,0,1,1
4342,BS564,564,5/23/2016,6/27/2016,0.1295,<32,Negative,0.085,<32,Negative,,0,1,1
4343,BS567,567,5/23/2016,6/27/2016,-0.004,<32,Negative,0.004,<32,Negative,,0,1,1
4344,BS569,569,5/23/2016,6/27/2016,0.166,<32,Negative,0.117,<32,Negative,,0,1,1
4345,BS576,576,5/23/2016,6/27/2016,0.1415,<32,Negative,0.116,<32,Negative,,0,1,1
4346,BS580,580,5/23/2016,6/27/2016,0.149,<32,Negative,0.0905,<32,Negative,,0,1,1
4347,BS592,592,5/23/2016,6/27/2016,0.075,<32,Negative,0.0845,32,Suspect,,0,1,1
4348,BS593,593,5/23/2016,6/27/2016,0.0385,<32,Negative,0.057,<32,Negative,,0,1,1
4349,BS599,599,5/23/2016,6/27/2016,0.093,<32,Negative,0.11,<32,Negative,,0,1,1
4350,BS600,600,5/23/2016,6/27/2016,0.1195,<32,Negative,0.1345,32,Suspect,,0,1,1
4351,BS614,614,5/23/2016,6/27/2016,0.112,<32,Negative,0.1245,32,Suspect,,0,1,1
4352,BS636,636,5/23/2016,6/27/2016,0.113,<32,Negative,0.1175,32,Suspect,,0,1,1
4353,BS654,654,5/23/2016,6/27/2016,0.0845,<32,Negative,0.096,<32,Negative,,0,1,1
4359,BS04,4,5/24/2016,6/27/2016,0.053,<32,Negative,0.0515,<32,Negative,,0,1,1
4360,BS07,7,5/24/2016,6/27/2016,0.059,<32,Negative,0.085,32,Suspect,,0,1,1
4361,BS27,27,5/24/2016,6/27/2016,0.0995,<32,Negative,0.1425,32,Suspect,,0,1,1
4370,BS314,314,5/24/2016,6/27/2016,0.155,<32,Negative,0.2045,32,Suspect,,0,1,1
4371,BS511,511,5/24/2016,6/27/2016,0.0645,<32,Negative,0.081,32,Suspect,,0,1,1
4372,BS523,523,5/24/2016,6/27/2016,0.068,<32,Negative,0.0735,<32,Negative,,0,1,1
4373,BS527,527,5/24/2016,6/27/2016,0.02,<32,Negative,0.027,<32,Negative,,0,1,1
4374,BS530,530,5/24/2016,6/27/2016,0.1035,<32,Negative,0.0595,<32,Negative,,0,1,1
4375,BS541,541,5/24/2016,6/27/2016,0.082,<32,Negative,0.107,32,Suspect,,0,1,1
4376,BS560,560,5/24/2016,6/27/2016,0.0685,<32,Negative,0.0605,<32,Negative,,0,1,1
4377,BS573,573,5/24/2016,6/27/2016,0.0705,<32,Negative,0.065,<32,Negative,,0,1,1
4378,BS583,583,5/24/2016,6/27/2016,0.0655,<32,Negative,0.0675,<32,Negative,,0,1,1
4379,BS586,586,5/24/2016,6/27/2016,0.023,<32,Negative,0.015,<32,Negative,,0,1,1
4380,BS595,595,5/24/2016,6/27/2016,0.0645,<32,Negative,0.06,<32,Negative,,0,1,1
4381,BS596,596,5/24/2016,6/27/2016,0.0705,<32,Negative,0.0735,<32,Negative,,0,1,1
4382,BS607,607,5/24/2016,6/27/2016,0.083,<32,Negative,0.0815,32,Suspect,,0,1,1
4383,BS608,608,5/24/2016,6/27/2016,0.0325,<32,Negative,0.042,<32,Negative,,0,1,1
4384,BS609,609,5/24/2016,6/27/2016,0.046,<32,Negative,0.0535,<32,Negative,,0,1,1
4385,BS612,612,5/24/2016,6/27/2016,0.034,<32,Negative,0.0515,<32,Negative,,0,1,1
4386,BS629,629,5/24/2016,6/27/2016,0.014,<32,Negative,0.013,<32,Negative,,0,1,1
4387,BS642,642,5/24/2016,6/27/2016,0.0915,<32,Negative,0.1215,<32,Negative,,0,1,1
4388,BS650,650,5/24/2016,6/27/2016,0.0485,<32,Negative,0.0635,<32,Negative,,0,1,1
4396,BS114,114,5/25/2016,6/27/2016,0.0575,<32,Negative,0.1195,<32,Negative,,0,1,1
4397,BS129,129,5/25/2016,6/27/2016,0.0975,32,Suspect,0.141,<32,Negative,,0,1,1
4406,BS508,508,5/25/2016,6/27/2016,0.0635,<32,Negative,0.072,<32,Negative,,0,1,1
4407,BS509,509,5/25/2016,6/27/2016,0.062,<32,Negative,0.12,<32,Negative,,0,1,1
4408,BS514,514,5/25/2016,6/27/2016,-0.01,<32,Negative,-0.0045,<32,Negative,,0,1,1
4409,BS521,521,5/25/2016,6/27/2016,0.0445,<32,Negative,0.084,<32,Negative,,0,1,1
4410,BS558,558,5/25/2016,6/27/2016,0.1465,32,Suspect,0.188,32,Suspect,,0,1,1
4411,BS562,562,5/25/2016,6/27/2016,0.118,32,Suspect,0.1295,<32,Negative,,0,1,1
4412,BS575,575,5/25/2016,6/27/2016,0.0395,<32,Negative,0.0545,<32,Negative,,0,1,1
4413,BS582,582,5/25/2016,6/27/2016,0.072,<32,Negative,0.128,<32,Negative,,0,1,1
4414,BS590,590,5/25/2016,6/27/2016,0.0275,<32,Negative,0.04,<32,Negative,,0,1,1
4415,BS594,594,5/25/2016,6/27/2016,0.0635,<32,Negative,0.1075,<32,Negative,,0,1,1
4416,BS602,602,5/25/2016,6/27/2016,0.045,<32,Negative,0.0435,<32,Negative,,0,1,1
4417,BS604,604,5/25/2016,6/27/2016,0.029,<32,Negative,0.046,<32,Negative,,0,1,1
4418,BS618,618,5/25/2016,6/27/2016,0.0265,<32,Negative,0.0325,<32,Negative,,0,1,1
4419,BS623,623,5/25/2016,6/27/2016,0.105,32,Suspect,0.155,<32,Negative,,0,1,1
4420,BS624,624,5/25/2016,6/27/2016,0.038,<32,Negative,0.0385,<32,Negative,,0,1,1
4421,BS639,639,5/25/2016,6/27/2016,0.0795,<32,Negative,0.1125,<32,Negative,,0,1,1
4432,BS506,506,5/26/2016,6/27/2016,0.1575,64,Positive,0.169,32,Suspect,,0,1,1
4433,BS510,510,5/26/2016,6/27/2016,0.1015,<32,Negative,0.0135,<32,Negative,,0,1,1
4434,BS515,515,5/26/2016,6/27/2016,0.0455,<32,Negative,0.002,<32,Negative,,0,1,1
4435,BS524,524,5/26/2016,6/27/2016,0.119,<32,Negative,0.0175,<32,Negative,,0,1,1
4436,BS542,542,5/26/2016,6/27/2016,0.0765,<32,Negative,0.0465,<32,Negative,,0,1,1
4437,BS572,572,5/26/2016,6/27/2016,0.128,<32,Negative,0.074,<32,Negative,,0,1,1
4438,BS578,578,5/26/2016,6/27/2016,0.124,<32,Negative,0.0715,<32,Negative,,0,1,1
4439,BS589,589,5/26/2016,6/27/2016,0.0775,<32,Negative,0.023,<32,Negative,,0,1,1
4440,BS598,598,5/26/2016,6/27/2016,0.0595,<32,Negative,0.0255,<32,Negative,,0,1,1
4441,BS605,605,5/26/2016,6/27/2016,0.121,<32,Negative,0.1005,<32,Negative,,0,1,1
4442,BS606,606,5/26/2016,6/27/2016,0.084,<32,Negative,0.0925,<32,Negative,,0,1,1
