UserName,TimeStamp,TortoiseID,EncounterDate,EncounterTime,Fieldworker1,Fieldworker2,CameraWithPhotos,Temperature,HandleStartTime,HandleEndTime,iButtonPurpose,DataDownload,iButtonID,iButtonType,SampleRateTaken,SampleCountTaken,NewiButtonID,NewiButtonType,NewiButtonLocation,InitialWeight,FinalWeight,NewMission,SampleRate,MaxSampleCount,MissionStartDate,MissionStartTime,MissionEndDate,TortoiseVoided,VoidUrineVol,VoidUrineColor,VoidFecesPieces,TortoiseHydrated,HydrateMethod,HydrateFluidVol,Comments,DataMigrated,DataProofed
BS16,4/8/2012,BS328,4/8/2012,1/0/1900,Bruce Weise,Nicole Stephens,Bruce Weise,24.5,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,8b0000001e07ef41,1922L,LC1,2550,2550,Y,12,8192,3/31/2012,,6/7/2012,N,,,,N,,,,1,0
BS26,4/9/2012,BS631,4/9/2012,1/0/1900,Chandra Llewellyn,,Chandra Llewellyn,24,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,A10000001f19d641,1922L,LC1,1920,1920,Y,12,8192,4/1/2012,,6/8/2012,N,,,,N,,,,1,0
BS6,4/9/2012,BS10,4/8/2012,1/0/1900,Amanda Scheib,,Amanda Scheib,27,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,2a0000001fdfc441,1922L,LC1,3650,3650,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,,1,0
BS6,4/9/2012,BS327,4/8/2012,1/0/1900,Amanda Scheib,,Amanda Scheib,31,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,Fb0000001fe13341,1922L,LC1,2000,2000,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,,1,0
BS1,4/9/2012,BS61,4/9/2012,1/0/1900,Kelly Herbinson,Jay Meyers,,31.5,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,C60000001fe35f41,1922L,RC1,1000,1000,Y,12,8192,4/2/2012,,6/9/2012,N,,,,N,,,No weight taken,1,0
BS26,4/9/2012,BS569,4/9/2012,1/0/1900,Chandra Llewellyn,,Chandra Llewellyn,33.8,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,Cf0000001fe6eb41,1922L,LC1,2300,2300,Y,12,8192,3/30/2012,,6/6/2012,N,,,,N,,,,1,0
BS35,4/10/2012,BS626,4/9/2012,1/0/1900,Shawn Lindey,,Shawn Lindey,25.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,d10000001fe37741,1922L,LC1,930,930,Y,12,8192,3/30/2012,,6/7/2012,N,,,,N,,,,1,0
BS35,4/10/2012,BS574,4/9/2012,1/0/1900,Shawn Lindey,,Shawn Lindey,26.9,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,690000001fe00541,1922L,LC1,1040,1040,Y,12,8192,3/30/2012,,6/6/2012,N,,,,N,,,,1,0
BS35,4/10/2012,BS643,4/9/2012,1/0/1900,Shawn Lindey,,Shawn Lindey,28.5,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,640000001f189a41,1922L,LC1,1725,1725,Y,12,8192,3/30/2012,,6/7/2012,N,,,,N,,,,1,0
BS35,4/10/2012,BS646,4/9/2012,1/0/1900,Shawn Lindey,,Shawn Lindey,32.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,2A0000001FDDF641,1922L,LC1,1950,1950,Y,12,8192,4/1/2012,,6/8/2012,N,,,,N,,,,1,0
BS35,4/10/2012,BS554,4/9/2012,1/0/1900,Shawn Lindey,,Shawn Lindey,32.3,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,950000001e0fc641,1922L,LC1,1575,1575,Y,12,8192,3/30/2012,,6/6/2012,N,,,,N,,,,1,0
BS35,4/10/2012,BS616,4/9/2012,1/0/1900,Shawn Lindey,,Shawn Lindey,32.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,b30000001fe45041,1922L,RC1,2580,2580,Y,12,8192,4/1/2012,,6/8/2012,N,,,,N,,,,1,0
BS1,4/10/2012,BS623,4/10/2012,1/0/1900,Chandra Llewellyn,,Chandra Llewellyn,33.2,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,760000001fe34a41,1922L,LC1,2150,2150,Y,12,8192,4/1/2012,,6/8/2012,N,,,,N,,,,1,0
BS1,4/10/2012,BS635,4/10/2012,1/0/1900,Chandra Llewellyn,,Chandra Llewellyn,32.8,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,ac0000001fdc7e41,1922L,LC1,880,880,Y,12,8192,4/1/2012,,6/8/2012,N,,,,N,,,,1,0
BS1,4/10/2012,BS598,4/10/2012,1/0/1900,Chandra Llewellyn,,Chandra Llewellyn,33,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,f20000001f114241,1922L,RC1,2125,2125,Y,12,8192,4/1/2012,,6/8/2012,N,,,,N,,,,1,0
BS4,4/10/2012,BS29,4/10/2012,1/0/1900,Jay Meyers,,Jay Meyers,30.1,1/0/1900,1/0/1900,Initially Attach iButton,,380000001e0ebd41,,,,380000001e0ebd41,1922L,LC1,1,1,Y,10,8192,4/4/2012,,5/31/2012,N,,,,N,,,"There are two additional ibuttons placed temporarily.
One on the marginal - b1000000179ba241 and one on LC4 - 2a00000017a13c41",1,0
BS4,4/10/2012,BS09,4/10/2012,1/0/1900,Jay Meyers,,Jay Meyers,31.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,3e0000001ef7e141,1922L,LC1,2950,2950,Y,12,8192,4/2/2012,,6/9/2012,N,,,,N,,,,1,0
BS4,4/10/2012,BS25,4/10/2012,1/0/1900,Jay Meyers,,Jay Meyers,30.7,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,0a0000001ef9e841,1922L,LC1,1450,1450,Y,12,8192,4/2/2012,,6/9/2012,N,,,,N,,,,1,0
BS4,4/10/2012,BS310,4/10/2012,1/0/1900,Jay Meyers,,Jay Meyers,31.5,1/0/1900,1/0/1900,Initially Attach iButton,,c10000001fe91541,,,,c10000001fe91541,1922L,LC1,3150,3150,Y,10,8192,4/3/2012,,5/30/2012,N,,,,N,,,"Placed 3 additional temporary ibuttons
LC1 - 5 mi n - 380000001798e441
LC1 - 15 min - 1200000017b37a41
Marginal - 10 mi n - 0400000017a07541
Needs to be downloaded by the end of by 5/3/ 2012 for 5munbutton",1,0
BS34,4/11/2012,BS639,4/10/2012,1/0/1900,Jeff Valentine,,Jeff Valentine,31.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,240000001F05F441,1922L,RC1,1700,1700,Y,12,8192,3/30/2012,,6/7/2012,N,,,,N,,,,1,0
BS4,4/11/2012,BS94,4/11/2012,1/0/1900,Jay Meyers,,Jay Meyers,21,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,210000001f067c41,1922L,RC1,2200,2200,Y,10,8192,4/7/2012,,5/31/2012,N,,,,N,,,,1,0
BS1,4/11/2012,BS154,4/11/2012,1/0/1900,Chandra Llewellyn,,Chandra Llewellyn,21.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,B00000001FDC8C41,1922L,LC1,2225,2225,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,,1,0
BS4,4/16/2012,BS246,4/16/2012,1/0/1900,Jay Meyers,Brian Cohn,Jay Meyers,26.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,910000001e29bd41,1922L,LC1,780,785,Y,10,8192,4/16/2012,,6/12/2012,N,,,,Y,Soaking,700,,1,0
BS32,4/16/2012,BS24,4/16/2012,1/0/1900,Christine Stirling,Shawn Lindey,Shawn Lindey,28,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,720000001f024441,1922L,LC1,1400,1400,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS12,4/16/2012,BS51,4/16/2012,1/0/1900,Nicole Stephens,Jacquelyn Smith,Jacquelyn Smith,28,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,3a0000001fe71641,1922L,LC1,2300,2300,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS25,4/16/2012,BS257,4/16/2012,1/0/1900,Craig Himmelwright,Gerald Monk,Gerald Monk,27.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,F90000001FE66F41,1922L,LC1,595,600,Y,10,8192,4/16/2012,,6/12/2012,N,,,,Y,Soaking,1500,,1,0
BS4,4/16/2012,BS266,4/16/2012,1/0/1900,Jay Meyers,Brian Cohn,Jay Meyers,29.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,2f0000001fe8aa41,1922L,LC1,920,940,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS32,4/16/2012,BS05,4/16/2012,1/0/1900,Christine Stirling,Shawn Lindey,Shawn Lindey,26.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,d40000001fe6a941,1922L,RC1,2200,2200,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS12,4/16/2012,BS31,4/16/2012,1/0/1900,Nicole Stephens,Jacquelyn Smith,Jacquelyn Smith,28.9,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,100000001f075141,1922L,LC1,810,820,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS34,4/17/2012,BS549,4/17/2012,1/0/1900,Wayne Ball,,Wayne Ball,29.9,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,4d0000001fe8c241,1922L,RC1,1800,1804,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS4,4/17/2012,BS35,4/17/2012,1/0/1900,Jay Meyers,Brian Cohn,Jay Meyers,30.4,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,160000001f0fac41,1922L,LC1,980,1050,Y,10,8192,4/17/2012,,6/13/2012,Y,10 - 50,Other - SEE COMMENTS,2,Y,Soaking,1000,"Void Urine Color: white ",1,0
BS32,4/17/2012,BS103,4/17/2012,1/0/1900,Cynthia Furman,Laura Pavliscak,Cynthia Furman,28,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,240000001f019041,1922L,LC1,3550,3550,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS4,4/17/2012,BS02,4/17/2012,1/0/1900,Jay Meyers,Brian Cohn,Jay Meyers,27.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,1b0000001fdff041,1922L,LC1,3750,3950,Y,10,8192,4/17/2012,,6/13/2012,N,,,,Y,Soaking,1000,,1,0
BS28,4/18/2012,BS90,4/18/2012,1/0/1900,Christine Stirling,Shawn Lindey,Shawn Lindey,26.8,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,9a0000001e05c041,1922L,LC1,3150,3150,Y,12,8192,4/2/2012,,6/9/2012,N,,,,N,,,,1,0
BS28,4/18/2012,BS275,4/18/2012,1/0/1900,Christine Stirling,Shawn Lindey,Shawn Lindey,30.8,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,300000001fe32d41,1922L,LC1,1325,1325,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS33,4/18/2012,BS41,4/18/2012,1/0/1900,Jay Meyers,Brian Cohn,Jay Meyers,29.2,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,800000001e10f341,1922L,LC4,750,750,Y,10,8192,4/18/2012,,6/14/2012,Y,0,,2,Y,Soaking,1000,,1,0
BS33,4/18/2012,BS28,4/18/2012,1/0/1900,Jay Meyers,Brian Cohn,Jay Meyers,30.8,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,2d0000001fde6d41,1922L,LC1,1950,2100,Y,10,8192,4/17/2012,,6/13/2012,N,,,,Y,Soaking,1000,,1,0
BS19,4/18/2012,BS44,4/18/2012,1/0/1900,Kelly Herbinson,Max Havelka,Kelly Herbinson,29.4,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,cc0000001fde3741,1922L,LC1,1820,1820,Y,10,8192,4/17/2012,,6/13/2012,N,,,,N,,,,1,0
BS28,4/18/2012,BS97,4/18/2012,1/0/1900,Christine Stirling,Shawn Lindey,Shawn Lindey,31.2,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,ea0000001f074941,1922L,LC1,1750,1750,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS33,4/18/2012,BS14,4/18/2012,1/0/1900,Jay Meyers,Brian Cohn,Jay Meyers,30.4,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,920000001fe09841,1922L,LC1,2500,2500,Y,10,8192,4/17/2012,,6/13/2012,N,,,,Y,Soaking,1000,,1,0
BS28,4/18/2012,BS52,4/18/2012,1/0/1900,Christine Stirling,Shawn Lindey,Shawn Lindey,31.8,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,320000001e10f541,1922L,RC1,1620,1620,Y,10,8192,4/17/2012,,6/13/2012,N,,,,N,,,,1,0
BS35,4/19/2012,BS57,4/19/2012,1/0/1900,Christine Stirling,Shawn Lindey,Shawn Lindey,28.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,a30000001fe6fa41,1922L,LC1,2150,2150,Y,10,8192,4/17/2012,,6/13/2012,N,,,,N,,,,1,0
BS3,4/19/2012,BS122,4/19/2012,1/0/1900,Max Havelka,Jacquelyn Smith,Jacquelyn Smith,30,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,080000001fe3d041,1922L,LC1,1500,1500,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS24,4/19/2012,BS135,4/19/2012,1/0/1900,Geo Keyes,,Geo Keyes,25,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,390000001e297c41,1922L,LC1,1660,1660,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,,1,0
BS34,4/19/2012,BS614,4/19/2012,1/0/1900,Wayne Ball,,Wayne Ball,33.4,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,740000001f1a3041,1922L,LC1,3490,3494,Y,10,8192,4/15/2012,,6/11/2012,N,,,,N,,,,1,0
BS24,4/19/2012,BS136,4/19/2012,1/0/1900,Geo Keyes,,Geo Keyes,26.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,250000001fdd0a41,1922L,LC1,2380,2380,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,Corrected Epoxy Notches to LM11&10 and RM10&9,1,0
BS6,4/19/2012,BS88,4/19/2012,1/0/1900,Jay Meyers,Brian Cohn,Jay Meyers,31,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,5b0000001e069841,1922L,LC1,3400,4050,Y,10,8192,4/16/2012,,6/12/2012,Y,0 - 10,Brown,0,Y,Soaking,1000,,1,0
BS34,4/19/2012,BS617,4/19/2012,1/0/1900,Wayne Ball,,Wayne Ball,33.7,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,6E0000001F111441,1922L,RC1,1200,1203,Y,10,8192,4/15/2012,,6/11/2012,N,,,,N,,,,1,0
BS35,4/19/2012,BS176,4/19/2012,1/0/1900,Christine Stirling,Shawn Lindey,Shawn Lindey,33,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,FD0000001E29AC41,1922L,LC1,2265,2265,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS4,4/20/2012,BS95,3/28/2012,1/0/1900,Shawn Lindey,Max Havelka,Jacquelyn Smith,23.9,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,590000001ef72a41,1922L,LC1,2550,2550,Y,10,8192,3/28/2012,,5/24/2012,N,,,,N,,,,1,0
BS4,4/20/2012,BS117,3/28/2012,1/0/1900,Jacquelyn Smith,Shawn Lindey,Jacquelyn Smith,23.9,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,690000001e0ef241,1922L,LC1,2120,2120,Y,10,8192,3/28/2012,,5/24/2012,N,,,,N,,,,1,0
BS4,4/20/2012,BS177,3/28/2012,1/0/1900,Shawn Lindey,Max Havelka,Jacquelyn Smith,22.5,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,b80000001e295d41,1922L,LC1,2265,2265,Y,10,8192,3/28/2012,,5/24/2012,N,,,,N,,,,1,0
BS20,4/20/2012,BS27,4/20/2012,1/0/1900,Brian Cohn,Jacquelyn Smith,Jacquelyn Smith,27.9,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,9c0000001f189141,1922L,LC1,2000,2000,Y,10,8192,4/17/2012,,6/13/2012,N,,,,N,,,,1,0
BS20,4/20/2012,BS77,4/20/2012,1/0/1900,Brian Cohn,Jacquelyn Smith,Jacquelyn Smith,31,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,1e0000001f025541,1922L,RC1,1950,1950,Y,10,8192,4/17/2012,,6/13/2012,N,,,,N,,,,1,0
BS28,4/20/2012,BS141,4/20/2012,1/0/1900,Christine Stirling,Shawn Lindey,Shawn Lindey,30.8,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,fd0000001e050b41,1922L,LC1,1850,1850,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS17,4/20/2012,BS170,4/20/2012,1/0/1900,Geo Keyes,,Geo Keyes,22.7,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,970000001e0fd541,1922L,LC1,2240,2240,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,,1,0
BS17,4/20/2012,BS166,4/20/2012,1/0/1900,Geo Keyes,,Geo Keyes,25.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,100000001f064841,1922L,LC1,2650,2650,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,,1,0
BS17,4/20/2012,BS155,4/20/2012,1/0/1900,Geo Keyes,,Geo Keyes,31,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,0c0000001fe1c441,1922L,LC1,3250,3250,Y,12,8192,3/31/2012,,6/7/2012,N,,,,N,,,,1,0
BS22,4/20/2012,BS552,4/20/2012,1/0/1900,Jeff Valentine,,Jeff Valentine,27.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,640000001fdef641,1922L,LC1,4075,4075,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS22,4/20/2012,BS605,4/20/2012,1/0/1900,Jeff Valentine,,Jeff Valentine,29.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,af0000001f058a41,1922L,LC1,1900,1900,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS22,4/20/2012,BS641,4/20/2012,1/0/1900,Jeff Valentine,,Jeff Valentine,31.9,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,a90000001e2b7241,1922L,LC1,2225,2225,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS22,4/20/2012,BS628,4/20/2012,1/0/1900,Jeff Valentine,,Jeff Valentine,34.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,190000001fdfe341,1922L,RC1,2200,2200,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS19,4/22/2012,BS47,4/22/2012,1/0/1900,Brian Cohn,Amanda Scheib,Brian Cohn,30.4,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,d50000001fea8041,1922L,LC1,2500,2500,Y,10,8192,4/17/2012,,6/13/2012,N,,,,N,,,,1,0
BS22,4/22/2012,BS66,4/22/2012,1/0/1900,Jeff Valentine,,Jeff Valentine,30.4,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,000000001fe6e141,1922L,LC1,1700,1700,Y,10,8192,4/17/2012,,6/13/2012,Y,0,,1,N,,,,1,0
BS32,4/22/2012,BS92,4/22/2012,1/0/1900,Amanda Scheib,,Amanda Scheib,32,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,F70000001EF7DE41,1922L,LC1,3550,3550,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS19,4/23/2012,BS173,4/23/2012,1/0/1900,Brian Cohn,Amanda Scheib,Amanda Scheib,21.7,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,E00000001F0FDE41,1922L,LC1,2050,2050,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS19,4/23/2012,BS260,4/23/2012,1/0/1900,Brian Cohn,Amanda Scheib,Amanda Scheib,33.4,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,3c0000001e108c41,1922L,LC4,500,500,Y,10,8192,4/20/2012,,6/16/2012,Y,10 - 50,Brown,1,N,,,,1,0
BS19,4/23/2012,BS22,4/23/2012,1/0/1900,Amanda Scheib,Jeff Valentine,Jeff Valentine,31.7,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,AB0000001FE93141,1922L,LC1,2250,2250,Y,10,8192,4/17/2012,,6/13/2012,N,,,,N,,,,1,0
BS17,4/24/2012,BS131,4/23/2012,1/0/1900,Geo Keyes,,,,1/0/1900,1/0/1900,Download Data,Y,,1922L,12,2869,,,,,,Y,12,8192,4/23/2012,,6/30/2012,N,,,,N,,,"Temperature not taken.
Photos not taken.
Weights not taken.",1,0
BS2,4/25/2012,BS01,4/25/2012,1/0/1900,Jay Meyers,,Jay Meyers,26.8,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,8e0000001e046741,1922L,RC1,1860,1860,Y,12,8192,4/2/2012,,6/9/2012,N,,,,N,,,,1,0
BS2,4/25/2012,BS261,4/25/2012,1/0/1900,Jay Meyers,,Jay Meyers,29.3,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,cd0000001fea5441,1922L,RC4,475,475,Y,10,8192,4/25/2012,,6/21/2012,N,,,,N,,,,1,0
BS2,4/25/2012,BS184,4/25/2012,1/0/1900,Jay Meyers,,Jay Meyers,27.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,650000001e046241,1922L,RC1,1340,1340,Y,10,8192,4/25/2012,,6/21/2012,N,,,,N,,,,1,0
BS17,4/25/2012,BS155,4/23/2012,1/0/1900,Geo Keyes,,,,1/0/1900,1/0/1900,Download Data,Y,,1922L,12,2757,,,,,,Y,12,8192,4/23/2012,,6/30/2012,N,,,,N,,,"Temperature not taken.
Photos not taken.
Weights not taken.",1,0
BS17,4/27/2012,BS510,4/27/2012,1/0/1900,Geo Keyes,Steve Jones,Geo Keyes,29.3,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,540000001ef7c541,1922L,LC1,3450,3450,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS17,4/27/2012,BS512,4/27/2012,1/0/1900,Geo Keyes,Steve Jones,Geo Keyes,28.3,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,280000001fe1cb41,1922L,LC1,3300,3300,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS17,4/27/2012,BS504,4/27/2012,1/0/1900,Geo Keyes,Steve Jones,Geo Keyes,27.3,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,a00000001fde2641,1922L,RC1,1580,1580,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS17,4/27/2012,BS511,4/27/2012,1/0/1900,Geo Keyes,Steve Jones,Geo Keyes,24.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,080000001fe1e241,1922L,LC1,2300,2300,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS24,4/28/2012,BS310,4/27/2012,1/0/1900,Jay Meyers,,,31.6,1/0/1900,1/0/1900,Download Data,Y,c10000001fe91541,1922L,10,3490,,,,,,Y,5,8192,4/27/2012,,5/26/2012,N,,,,N,,,Removed temporary buttons that had been set to 15 and 5 min.  Reset permanent button to 5 min.,1,0
BS24,4/28/2012,BS289,4/27/2012,1/0/1900,Jay Meyers,,Jay Meyers,29.7,1/0/1900,1/0/1900,Initially Attach iButton,,6c0000001f04f341,,,,6c0000001f04f341,1922L,LC1,1480,1480,Y,5,8192,4/27/2012,,5/26/2012,N,,,,N,,,"Placed second ibutton on the marginal, RM10.  Serial# 7800000017a49841
sample rate 5 min
start 4/27/12
end 5/26/12",1,0
BS17,4/29/2012,BS15,4/24/2012,1/0/1900,Geo Keyes,,Geo Keyes,19.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,0d0000001fe37341,1922L,RC1,1580,1580,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,Replaced Tort. ID Tag.,1,0
BS17,4/29/2012,BS142,4/24/2012,1/0/1900,Geo Keyes,,Geo Keyes,25.5,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,300000001f012e41,1922L,LC1,2700,2700,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,,1,0
BS17,4/29/2012,BS144,4/24/2012,1/0/1900,Geo Keyes,,Geo Keyes,26.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,f60000001e07e341,1922L,LC1,1800,1800,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,,1,0
BS17,4/29/2012,BS138,4/24/2012,1/0/1900,Geo Keyes,,Geo Keyes,30.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,f00000001f1bab41,1922L,LC1,1960,1960,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,,1,0
BS17,4/30/2012,BS159,4/25/2012,1/0/1900,Geo Keyes,,Geo Keyes,25.3,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,d80000001e083441,1922L,LC1,2575,2575,Y,12,8192,3/29/2012,,6/5/2012,N,,,,N,,,,1,0
BS17,4/30/2012,BS96,4/24/2012,1/0/1900,Geo Keyes,,Geo Keyes,34.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,a80000001f027541,1922L,LC1,1900,1900,Y,12,8192,3/31/2012,,6/7/2012,N,,,,N,,,,1,0
BS20,4/30/2012,BS558,4/25/2012,1/0/1900,Jeff Valentine,,Jeff Valentine,30,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,8e0000001f190341,1922L,RC1,2350,2350,Y,10,8192,4/15/2012,,6/11/2012,N,,,,N,,,,1,0
BS20,4/30/2012,BS565,4/26/2012,1/0/1900,Jeff Valentine,,Jeff Valentine,28.8,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,280000001fe90341,1922L,LC1,2800,2800,Y,10,8192,4/15/2012,,6/11/2012,N,,,,N,,,,1,0
BS20,4/30/2012,BS568,4/26/2012,1/0/1900,Jeff Valentine,,,26,1/0/1900,1/0/1900,Download Data,Y,,1922L,12,3238,,,,,,Y,12,8192,4/26/2012,,7/4/2012,N,,,,N,,,,1,0
BS20,4/30/2012,BS566,4/26/2012,1/0/1900,Jeff Valentine,,,22.2,1/0/1900,1/0/1900,Download Data,Y,,1922L,12,3244,,,,,,Y,12,8192,4/26/2012,,7/3/2012,N,,,,N,,,,1,0
BS20,4/30/2012,BS579,4/26/2012,1/0/1900,Jeff Valentine,,Jeff Valentine,21.8,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,e30000001fe6a841,1922L,RC1,1650,1650,Y,10,8192,4/15/2012,,6/11/2012,N,,,,N,,,,1,0
BS20,4/30/2012,BS618,4/26/2012,1/0/1900,Jeff Valentine,,Jeff Valentine,21.4,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,c10000001f107c41,1922L,RC1,3500,3500,Y,10,8192,4/15/2012,,6/11/2012,N,,,,N,,,,1,0
BS16,5/1/2012,BS644,5/1/2012,1/0/1900,Geo Keyes,,Geo Keyes,23.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,f20000001fddd441,1922L,RC1,3150,3150,Y,10,8192,4/16/2012,,6/12/2012,N,,,,N,,,,1,0
BS16,5/1/2012,BS560,5/1/2012,1/0/1900,Geo Keyes,,Geo Keyes,31.6,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,fc0000001ef88341,1922L,RC1,2160,2160,Y,10,8192,4/15/2012,,6/11/2012,N,,,,N,,,,1,0
